wed_date,thu_date,regime,DI_3m,DI_2y,IBOV,BRL
2013-01-02,2013-01-03,NC,-1.8999999999999573,0.9999999999998899,1.2114314589265263,0
2013-01-09,2013-01-10,NC,-2.5999999999999632,-4.000000000000115,0.1618246602907547,0.3718302918608196
2013-01-16,2013-01-17,C,1.9999999999999185,11.000000000000037,0.6560845837960017,NA
2013-01-23,2013-01-24,NC,1.0000000000000286,10.000000000000009,-1.2935949259142987,-0.3484686350631927
2013-01-30,2013-01-31,NC,0,2.999999999999947,0.7133471992066376,0.09560257699807728
2013-02-06,2013-02-07,NC,2.500000000000002,10.000000000000009,-0.9863574528960584,0.1511802812386165
2013-02-13,2013-02-14,NC,2.399999999999902,3.999999999999976,-0.5639118658546494,-0.23900672504294507
2013-02-20,2013-02-21,NC,0,-2.0000000000000573,-0.04080750487407414,0.3168155483446178
2013-02-27,2013-02-28,NC,-2.0000000000000573,-6.000000000000033,0.2622711176956116,-0.3892316971069065
2013-03-06,2013-03-07,C,2.1000000000000183,13.999999999999984,1.552721799862944,0.41696640279259567
2013-03-13,2013-03-14,NC,-4.499999999999921,-3.000000000000086,-0.18292987942292172,0.29971449570301845
2013-03-20,2013-03-21,NC,0,5.000000000000004,-0.8124288123033452,0.09075172131570719
2013-03-27,2013-03-28,NC,1.0000000000000286,3.999999999999976,0.5655504644991538,-0.23353196662476705
2013-04-03,2013-04-04,NC,-1.2000000000000899,-5.000000000000004,-1.6597470459378982,-0.40656163995385075
2013-04-10,2013-04-11,NC,2.999999999999947,2.0000000000000573,-1.408156278111683,0.08105507550674185
2013-04-17,2013-04-18,C,-23.999999999999993,-26.99999999999994,0.5355141571103061,-0.7741092394402793
2013-04-24,2013-04-25,NC,5.000000000000004,5.999999999999894,-0.03803631868493085,-0.46905730416658686
2013-05-08,2013-05-09,NC,1.0000000000000286,5.000000000000004,-0.6422177971668219,0.4289281681996937
2013-05-15,2013-05-16,NC,1.9999999999999185,5.000000000000004,-0.29859004621695107,0.1335734015301071
2013-05-22,2013-05-23,NC,0,2.999999999999947,-0.14073521921105225,-0.22022238587429133
2013-05-29,2013-05-31,C,27.000000000000078,41.99999999999996,-2.0873736683439503,NA
2013-06-05,2013-06-06,NC,0.49999999999994493,17.99999999999996,0.16312868468837394,0.10817280916517458
2013-06-12,2013-06-13,NC,-3.999999999999976,-34,2.4787737822027367,-1.6817296406852922
2013-06-19,2013-06-20,NC,3.999999999999976,15.000000000000014,0.6687745102841092,1.4063090417806623
2013-06-26,2013-06-27,NC,-2.0000000000000573,-14.999999999999874,0.9231408739788449,0.44271358611137623
2013-07-03,2013-07-04,NC,0.7999999999999674,6.000000000000033,1.5838944781338071,-0.7717262686331883
2013-07-10,2013-07-11,C,-1.4999999999999736,11.999999999999927,2.48158179229101,-0.813729647959549
2013-07-17,2013-07-18,NC,0,-5.000000000000004,0.5251408939628277,-0.04948927608982023
2013-07-24,2013-07-25,NC,2.999999999999947,5.000000000000004,1.421438208418735,-0.129335042156431
2013-07-31,2013-08-01,NC,2.0000000000000573,31.999999999999947,1.8614914651513104,1.2022228210828656
2013-08-07,2013-08-08,NC,1.0000000000000286,-5.000000000000004,3.0759402417267268,-1.117279368313151
2013-08-14,2013-08-15,NC,3.999999999999976,4.000000000000115,0.024399764924609713,0.6996771696710757
2013-08-21,2013-08-22,NC,8.00000000000009,-6.000000000000033,1.9498301774618199,-0.6270141675437824
2013-08-28,2013-08-29,C,2.999999999999947,27.999999999999968,0.11015265351854708,0.5789021765391533
2013-09-04,2013-09-05,NC,-0.6000000000000449,-0.9999999999998899,1.2217161563711443,-1.598939934274568
2013-09-11,2013-09-12,NC,0,15.999999999999904,-0.49284537884162205,0.035203518406945467
2013-09-18,2013-09-19,NC,0,-25.99999999999991,-1.0960718526073165,0.6620833156088191
2013-09-25,2013-09-26,NC,3.999999999999976,13.999999999999984,-0.8850889773572845,0.7036804526030505
2013-10-02,2013-10-03,NC,-0.30000000000002247,-8.00000000000009,-1.1560309986704098,0.6963293771088064
2013-10-09,2013-10-10,C,6.800000000000001,14.999999999999874,0.8506996487845697,-1.1598797941234085
2013-10-16,2013-10-17,NC,1.799999999999996,1.9999999999999185,-1.1046435745162952,-0.9039471539178168
2013-10-23,2013-10-24,NC,1.0000000000000286,1.9999999999999185,-1.0204845424778952,0.6519373751151525
2013-10-30,2013-10-31,NC,0.9999999999998899,11.000000000000037,0.15379649550499863,-0.041256454692950584
2013-11-06,2013-11-07,NC,1.6000000000000736,15.000000000000014,-1.2133154904867993,0.22808675759056207
2013-11-13,2013-11-14,NC,1.5000000000001124,-12.000000000000066,2.311397674393234,-0.06009331427828668
2013-11-27,2013-11-28,C,-3.000000000000086,-17.99999999999996,-0.027731697739419303,1.4369961178889334
2013-12-04,2013-12-05,NC,3.2999999999999696,-12.999999999999956,1.1323301923090057,0.6301262253843198
2013-12-11,2013-12-12,NC,-2.0000000000000573,-6.000000000000033,0.10703706795780477,1.408082404783706
2013-12-18,2013-12-19,NC,5.000000000000004,13.000000000000094,2.094074320112327,0.5381817084445961
2014-01-08,2014-01-09,NC,1.900000000000096,-0.9999999999998899,-2.5126068640199506,0.9788526301554468
2014-01-15,2014-01-16,C,19.99999999999988,16.000000000000043,-0.8198106768910307,0.16570933611735894
2014-01-22,2014-01-23,NC,0.9999999999998899,17.99999999999996,-2.0058385901181808,0.4992205051991272
2014-01-29,2014-01-30,NC,5.000000000000004,16.000000000000043,-0.6593200498866025,0.37069374393970955
2014-02-05,2014-02-06,NC,1.0000000000000286,-3.000000000000086,2.3605816963133464,-0.4539886097175705
2014-02-12,2014-02-13,NC,1.0000000000000286,-7.999999999999952,-0.8415361089618045,0.6475186820277923
2014-02-19,2014-02-20,NC,-2.999999999999947,-18.99999999999999,0.2917850799478927,0.12145863075170293
2014-02-26,2014-02-27,C,-6.000000000000033,-5.999999999999894,2.1390969708239282,0.39259656658241493
2014-03-05,2014-03-06,NC,5.000000000000004,5.000000000000004,1.0762668746261639,-0.880757738203819
2014-03-12,2014-03-13,NC,-0.30000000000002247,5.000000000000004,-0.915568676406231,-0.301382121791971
2014-03-19,2014-03-20,NC,1.0000000000000286,5.000000000000004,1.515814880778521,0.6504045004591341
2014-03-26,2014-03-27,NC,1.0000000000000286,-6.000000000000033,3.4449440037507273,-0.7040371193122508
2014-04-02,2014-04-03,C,3.999999999999976,-4.000000000000115,-0.5680203453424681,0.506436467749638
2014-04-09,2014-04-10,NC,-1.0000000000000286,2.0000000000000573,-0.11322133867661677,1.0307568150163426
2014-04-16,2014-04-17,NC,-1.0000000000000286,-12.000000000000066,1.7641900628365903,-0.4477882580421588
2014-04-23,2014-04-24,NC,2.0000000000000573,1.0000000000000286,0.4792868325528943,-0.4020844758868991
2014-04-30,2014-05-02,NC,-1.4999999999999736,-8.99999999999998,2.5881548268568366,NA
2014-05-07,2014-05-08,NC,1.8999999999999573,7.999999999999952,-1.173066449845095,-0.04517404686771309
2014-05-14,2014-05-15,NC,-1.0000000000000286,2.999999999999947,-1.0289365326734412,0.7202212705926692
2014-05-21,2014-05-22,NC,-2.0000000000000573,-13.999999999999984,1.1481934612588063,0.2581524104430355
2014-05-28,2014-05-29,C,-2.0000000000000573,-2.0000000000000573,-0.7635686874234437,-0.17973526192934797
2014-06-04,2014-06-05,NC,-0.5999999999999062,-11.999999999999927,-0.5303916216574223,-0.84295360805412
2014-06-11,2014-06-13,NC,-0.09999999999996123,-11.000000000000037,-0.5382643803050868,NA
2014-06-18,2014-06-20,NC,-0.8999999999999286,6.000000000000033,-1.0275877918390464,NA
2014-06-25,2014-06-26,NC,0.9999999999998899,1.9999999999999185,0.1515161865173198,-0.49559208370106855
2014-07-02,2014-07-03,NC,-0.49999999999994493,-5.000000000000004,1.5823967531206407,-0.6999224137751336
2014-07-16,2014-07-17,C,-1.0000000000000286,-8.00000000000009,-0.1434153956378026,1.5504842269214891
2014-07-23,2014-07-24,NC,2.999999999999947,15.000000000000014,0.9664061059625695,-0.02707443333479498
2014-07-30,2014-07-31,NC,0,-2.0000000000000573,-1.8607304216590848,0.7371211777215003
2014-08-06,2014-08-07,NC,1.9999999999999185,7.000000000000062,-0.5309608913234953,1.0252485599093974
2014-08-13,2014-08-14,NC,-0.7999999999999674,-10.000000000000009,0.35778978125993177,-0.6428358759552832
2014-08-20,2014-08-21,NC,0.20000000000006124,11.000000000000037,0.19321234801452647,0.41997484714815236
2014-08-27,2014-08-28,NC,-2.999999999999947,-1.0000000000000286,-1.0882525160388568,-0.2856576680249523
2014-09-03,2014-09-04,C,1.0000000000000286,11.999999999999927,-1.6912419754893548,0.23696365175542855
2014-09-10,2014-09-11,NC,-0.09999999999996123,-10.000000000000009,0.23791811092266357,0.4235643696825053
2014-09-17,2014-09-18,NC,0.6000000000000449,16.999999999999932,-1.2490685464644713,0.3348524814843379
2014-09-24,2014-09-25,NC,0,10.000000000000009,-1.5291844398095833,1.9065627925422213
2014-10-01,2014-10-02,NC,2.0000000000000573,-1.0000000000000286,1.241148884163934,0.4181942222503121
2014-10-08,2014-10-09,NC,1.4999999999999736,2.999999999999947,0.36570896332595026,0.8765184503055856
2014-10-15,2014-10-16,NC,5.000000000000004,17.99999999999996,-3.327084233012556,0.5489705526726896
2014-10-22,2014-10-23,NC,-2.0000000000000573,17.00000000000007,-3.2929650495535867,0.45783151705798275
2014-10-29,2014-10-30,C,39.00000000000001,30.00000000000003,2.490810548706257,-0.016276093800604574
2014-11-05,2014-11-06,NC,3.4000000000000696,25.00000000000002,-1.9963143969651043,0.2962860761845487
2014-11-12,2014-11-13,NC,0.5999999999999062,7.999999999999952,-2.161516759818305,0.34001526676622484
2014-11-19,2014-11-21,NC,-1.9999999999999185,-30.999999999999915,4.898791376999867,-0.36512979849073757
2014-11-26,2014-11-27,NC,0,-5.000000000000004,-0.6868552247878412,-1.1622051812236633
2014-12-03,2014-12-04,C,-5.500000000000088,-11.999999999999927,-1.7227082904542002,-0.6179135703104355
2014-12-10,2014-12-11,NC,0,11.000000000000037,0.6311867794531523,0.9072488116500077
2014-12-17,2014-12-18,NC,-5.999999999999894,-4.000000000000115,-0.44839387892761096,-0.8518202429817823
2015-01-07,2015-01-08,NC,-1.0000000000000286,-1.9999999999997797,0.9665266178542353,-0.5876462578989661
2015-01-14,2015-01-15,NC,-1.0000000000000286,-8.99999999999998,0.7953033060541514,-1.0472953268710783
2015-01-21,2015-01-22,C,3.999999999999976,12.999999999999956,0.44298706124994425,-0.5337867694420906
2015-01-28,2015-01-29,NC,-1.0000000000000286,1.0000000000000286,0.1418443223224486,0.147796919905141
2015-02-04,2015-02-05,NC,3.500000000000031,16.999999999999794,-0.1363983937030966,1.7387332798824429
2015-02-11,2015-02-12,NC,1.3000000000000511,-10.000000000000009,2.6451749705190153,1.2077521558891968
2015-02-18,2015-02-19,NC,0,9.000000000000119,0.02665382671231953,0.2933042994098356
2015-02-25,2015-02-26,NC,1.9999999999997797,2.999999999999947,-0.09747850471164554,0.4121635035917004
2015-03-04,2015-03-05,C,-0.5000000000002225,15.000000000000014,-0.2040002393426832,1.4747761357912559
2015-03-11,2015-03-12,NC,2.1000000000001573,17.99999999999996,-0.051500226426171025,0.812399953053311
2015-03-18,2015-03-19,NC,1.0000000000001674,25.00000000000002,-1.1176181214374026,-0.8693962239078479
2015-03-25,2015-03-26,NC,0,5.999999999999894,-2.496172337179914,1.9294829889987541
2015-04-01,2015-04-02,NC,0.9999999999998899,-2.0000000000000573,1.5198010234890091,-1.3393965557155552
2015-04-08,2015-04-09,NC,2.1999999999999797,10.999999999999899,0.26343777416784064,0.30157351611168615
2015-04-15,2015-04-16,NC,2.8000000000000247,9.000000000000119,-0.44625207333002237,-0.24153871307761587
2015-04-22,2015-04-23,NC,0,2.999999999999947,1.935633618398569,-1.2287350627436355
2015-04-29,2015-04-30,C,10.000000000000009,22.000000000000075,1.6209268424042023,1.958550634736067
2015-05-06,2015-05-07,NC,5.000000000000004,12.000000000000066,-0.31879132310201896,-0.24462939885048218
2015-05-13,2015-05-14,NC,-1.0000000000001674,-7.999999999999952,0.5034665135109861,-1.5465549280238466
2015-05-20,2015-05-21,NC,2.0000000000000573,0.9999999999998899,0.3836457956047923,1.1592633206548575
2015-05-27,2015-05-28,NC,1.0000000000001674,-10.000000000000009,-0.4804998538091354,0.6511766136503505
2015-06-03,2015-06-05,C,5.000000000000004,3.999999999999837,-1.0320265253058736,NA
2015-06-10,2015-06-11,NC,1.0999999999999899,12.000000000000066,-0.34942644647149024,-0.8675951453096076
2015-06-17,2015-06-18,NC,1.4999999999998348,3.0000000000002247,1.8422261345746094,0.2422985295111868
2015-06-24,2015-06-25,NC,2.0000000000000573,15.000000000000014,-1.2462902460173453,0.948667208603271
2015-07-01,2015-07-02,NC,-4.4999999999997815,-24.999999999999744,0.6586794672871932,-1.6508057619488037
2015-07-08,2015-07-10,NC,-4.9000000000001815,-17.00000000000007,1.5502100856483736,NA
2015-07-15,2015-07-16,NC,0.49999999999994493,-2.0000000000000573,0.316064794482962,0.47723250431543907
2015-07-22,2015-07-23,NC,5.000000000000004,42.999999999999986,-2.202498823380594,1.9803832384436948
2015-07-29,2015-07-30,C,-5.000000000000004,-45.00000000000004,-0.6944928652355742,1.4011322748760602
2015-08-05,2015-08-06,NC,12.400000000000189,50.999999999999936,-0.5502583760696567,1.362739238568711
2015-08-12,2015-08-13,NC,0,0.9999999999998899,-0.7852518004986209,1.2638834428127188
2015-08-19,2015-08-20,NC,-2.0000000000000573,-10.000000000000009,0.13050528023992314,-0.8782012815112594
2015-08-26,2015-08-27,NC,-2.999999999999947,-11.000000000000176,3.5782809545626293,-1.2289675855636784
2015-09-02,2015-09-03,C,-4.899999999999904,-7.999999999999952,1.9224968831634826,-0.504752267601849
2015-09-09,2015-09-10,NC,6.299999999999917,37.99999999999998,-0.32867832323866253,1.819944109436511
2015-09-16,2015-09-17,NC,-1.6000000000002124,15.000000000000014,-0.0041604808698636475,1.6269832657593186
2015-09-23,2015-09-24,NC,-27.000000000000078,-80.99999999999996,-0.10625378970168242,-5.973575835502087
2015-09-30,2015-10-01,NC,5.499999999999949,17.00000000000007,0.5619637814282541,1.3367965274626137
2015-10-07,2015-10-08,NC,-7.000000000000062,-22.000000000000075,0.39222309787110277,-2.5685971745403435
2015-10-14,2015-10-15,NC,-5.1000000000001044,-24.00000000000013,0.9602980234781455,-0.38423223178498667
2015-10-21,2015-10-22,C,-8.499999999999897,-7.000000000000062,1.5744961224367415,-0.8776743352024718
2015-10-28,2015-10-29,NC,-2.999999999999947,2.999999999999947,-2.408906684315504,0.3547325024008341
2015-11-04,2015-11-05,NC,-0.49999999999994493,10.000000000000009,0.7031589328327925,0.7536984536922198
2015-11-11,2015-11-12,NC,-0.9000000000000674,5.000000000000004,-0.3862543224791182,0.46615595170360624
2015-11-18,2015-11-19,NC,-3.499999999999892,-26.00000000000019,1.4717797392387766,-1.0877400048657782
2015-11-25,2015-11-26,C,-1.5000000000001124,23.999999999999854,0.5935413510469445,1.1619910495550334
2015-12-02,2015-12-03,NC,0.49999999999994493,9.000000000000119,3.2392839644220572,-0.47638498954449826
2015-12-09,2015-12-10,NC,2.500000000000002,20.000000000000018,-1.040616889666346,-1.9002316247882067
2015-12-16,2015-12-17,NC,-2.999999999999947,-10.999999999999899,0.5441690855269243,-0.33338522590333763
2016-01-06,2016-01-07,NC,0.800000000000245,13.999999999999845,-2.615519495005003,-0.1739814968469977
2016-01-13,2016-01-14,NC,0.9999999999998899,3.0000000000002247,1.4167188533704689,-0.27613902878038665
2016-01-20,2016-01-21,C,-30.999999999999915,-35.99999999999992,0.19009442371746843,1.0539508854604307
2016-01-27,2016-01-28,NC,-5.000000000000004,-30.00000000000003,0.6592450104450975,0.9300370126782864
2016-02-03,2016-02-04,NC,2.500000000000002,22.999999999999964,3.066803509852889,-2.361239338053922
2016-02-10,2016-02-11,NC,-1.5000000000001124,7.999999999999952,-2.6559854554681905,1.1475840685853056
2016-02-17,2016-02-18,NC,0.5000000000002225,6.000000000000172,-0.36862723800012986,-2.029061090850126
2016-02-24,2016-02-25,NC,0,10.000000000000009,-0.46836875544595813,0.0227628100806454
2016-03-02,2016-03-03,C,0.6000000000000449,-7.000000000000062,4.996126778908483,-0.8372489657910265
2016-03-09,2016-03-10,NC,-0.49999999999994493,-17.00000000000007,1.844606737235388,-2.0405623617103297
2016-03-16,2016-03-17,NC,-0.49999999999994493,-31.000000000000195,6.387332990604477,-0.6854390151671774
2016-03-23,2016-03-24,NC,0.49999999999994493,17.99999999999996,-0.06572892962690702,2.8191819690119857
2016-03-30,2016-03-31,NC,0.49999999999994493,23.00000000000024,-2.356674970231687,-0.2673173556743569
2016-04-06,2016-04-07,NC,0.09999999999982245,7.999999999999952,0.8629860986873794,1.2624853287320326
2016-04-13,2016-04-14,NC,-1.7000000000000348,-12.000000000000066,-1.399841067550156,-0.6029277008833933
2016-04-20,2016-04-22,NC,1.5000000000001124,4.000000000000115,-1.3573854819496134,NA
2016-04-27,2016-04-28,C,1.4999999999998348,7.999999999999952,-0.304845159873679,-1.194095801053363
2016-05-04,2016-05-05,NC,0.700000000000145,-6.000000000000172,-1.6920718376441712,-0.3475320260960757
2016-05-11,2016-05-12,NC,-0.3999999999998449,-2.0000000000000573,0.8996740769909195,0.8694287696064729
2016-05-18,2016-05-19,NC,-0.6000000000000449,-12.999999999999956,-0.8524273907994484,0.06741920667219237
2016-05-25,2016-05-27,NC,-0.9999999999998899,14.000000000000124,-0.8755582179285071,NA
2016-06-01,2016-06-02,NC,0.19999999999992246,-9.000000000000119,1.768683057735565,-0.30399879464930724
2016-06-08,2016-06-09,C,4.200000000000037,13.999999999999984,-0.9943462682363347,1.1372152726955465
2016-06-15,2016-06-16,NC,0.9999999999998899,-1.9999999999997797,1.0106634271537018,-0.23375042086122289
2016-06-22,2016-06-23,NC,0,-7.000000000000062,2.759836338841737,-1.111572854861853
2016-06-29,2016-06-30,NC,0,5.999999999999894,1.0241502614254827,-0.9839494009848293
2016-07-06,2016-07-07,NC,0.4000000000001225,-4.000000000000115,0.217193802063953,1.0197321180680285
2016-07-13,2016-07-14,NC,0.49999999999994493,1.9999999999999185,1.6035715984795473,-0.4055318814599973
2016-07-20,2016-07-21,C,3.999999999999837,12.999999999999956,0.1120654930163667,0.4876306239250061
2016-07-27,2016-07-28,NC,-1.0000000000001674,5.000000000000004,-0.3272203092450354,0.7124847124892142
2016-08-03,2016-08-04,NC,0,-7.000000000000062,0.901682909115209,-1.485666722952672
2016-08-10,2016-08-11,NC,0.19999999999992246,-2.0000000000000573,2.395198523149311,0.45659576166767746
2016-08-17,2016-08-18,NC,0.49999999999994493,7.000000000000062,-0.2663858662078411,1.027532552256294
2016-08-24,2016-08-25,NC,-1.0000000000001674,1.0000000000000286,0.007363131728688188,0.1550038869144288
2016-08-31,2016-09-01,C,-2.500000000000002,-21.000000000000046,0.5771802122092495,0.8396142382387728
2016-09-14,2016-09-15,NC,-0.4000000000001225,-5.999999999999894,1.4787219728335188,-1.3156296210086849
2016-09-21,2016-09-22,NC,-5.499999999999949,-10.999999999999899,1.0226681130365733,0.23029406380989936
2016-09-28,2016-09-29,NC,1.9999999999997797,3.999999999999976,-1.7080211792116273,1.281458063858243
2016-10-05,2016-10-06,NC,-2.399999999999902,-6.000000000000033,0.645005676257604,0.26995168089294364
2016-10-19,2016-10-20,C,14.49999999999979,12.000000000000066,0.5218183642972107,-0.8564396058943657
2016-10-26,2016-10-27,NC,0,0,0.6618324440694323,0.8407272596091531
2016-11-09,2016-11-10,NC,4.5000000000000595,22.999999999999964,-3.3062999692878847,2.027843457455547
2016-11-16,2016-11-17,NC,-1.4000000000000123,8.99999999999998,-1.6408595225819056,0.2611591905135713
2016-11-23,2016-11-24,NC,-0.9999999999998899,2.0000000000000573,-0.9569908626529511,1.9869044271558112
2016-11-30,2016-12-01,C,7.500000000000007,36.99999999999995,-3.953653676565061,-1.3848385299961352
2016-12-07,2016-12-08,NC,-0.9999999999998899,-3.000000000000086,-1.208687330690772,-0.727773653754471
2016-12-14,2016-12-15,NC,-1.5000000000001124,-13.000000000000094,0.3156725553630224,1.0383209811362981
2016-12-21,2016-12-22,NC,0,-5.000000000000004,-0.681106330884873,-0.8295307470301383
2016-12-28,2016-12-29,NC,-0.49999999999994493,-4.000000000000115,0.7426982688290451,0.39988903629442074
2017-01-04,2017-01-05,NC,-7.200000000000262,-12.000000000000066,0.7794473928587564,-1.525288686786186
2017-01-11,2017-01-12,C,-22.999999999999964,-35.99999999999992,2.38566335298529,0.05633286349233657
2017-01-18,2017-01-19,NC,-4.499999999999921,-8.00000000000009,-0.31024120587463955,0.6149644460213821
2017-02-01,2017-02-02,NC,-0.10000000000010001,-4.000000000000115,-0.3985808085458231,-0.704036667404484
2017-02-08,2017-02-09,NC,-1.0000000000000286,-1.0000000000000286,0.19950656955014523,-0.025668078832463692
2017-02-15,2017-02-16,NC,-2.500000000000002,8.99999999999998,-0.23763206390956526,-0.8179536151152744
2017-02-22,2017-02-23,C,0.5000000000000837,-16.000000000000043,-1.6584610747681694,-1.0266163009638785
2017-03-01,2017-03-02,NC,-0.09999999999996123,5.000000000000004,-1.7072193679490866,-0.6391018595229392
2017-03-08,2017-03-09,NC,0,5.000000000000004,-0.20537775646172207,1.383246440638164
2017-03-15,2017-03-16,NC,-1.4999999999999736,1.0000000000000286,-0.6847895364426648,-2.037240627485337
2017-03-22,2017-03-23,NC,0,5.000000000000004,0.014875786033563543,-0.06481604435160104
2017-03-29,2017-03-30,NC,2.500000000000002,7.000000000000062,-0.40108847534927605,0.8166160967117753
2017-04-05,2017-04-06,NC,-2.0000000000000573,6.000000000000033,-0.8558979136985556,0.6995584707843339
2017-04-12,2017-04-13,C,0.8999999999999286,3.000000000000086,-1.6815535671470982,0.6032644795989084
2017-04-19,2017-04-20,NC,-1.4999999999999736,-1.0000000000000286,0.556196609047177,-0.03812182677513931
2017-04-26,2017-04-27,NC,-1.0000000000000286,3.999999999999976,-0.28620088925226383,0.3148515175936728
2017-05-03,2017-05-04,NC,-0.09999999999996123,2.0000000000000573,-1.8803456165713328,0.7184517521225953
